id,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name
AVwdplsr_7pvs4fz7-gW,21.49,21.49,USD,"2016,08+Apr","Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.",White Suicilian Stuffed Pizza
AVwdplsr_7pvs4fz7-gW,11.49,11.49,USD,"2016,08+Apr","Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.",White Suicilian Thin Crust Pizza
AVwdPMDTByjofQCxm9ss,NA,NA,NA,"2016,27+Jul","Pizza with eggs, bacon, tomatoes and mozzarella cheese",Pizza Bismarck
AVwdPMDTByjofQCxm9ss,19,19,USD,"2016,27+Jul","Yellow tomato, robiola cheese, smoked salmon and baby arugula",Pizza Rima
AVwdPMDTByjofQCxm9ss,NA,NA,NA,"2016,27+Jul",Pancetta and egg pizza,Pizza Rustica Con Pancetta E Uova
AVwdPn7uIN2L1WUftwG1,NA,NA,NA,"2016,10+May",NA,Calmari Pizza
AVwdPn7uIN2L1WUftwG1,11.95,11.95,USD,"2016,10+May","Chicken served with onions, olives mushrooms, and capers in a plum tomato sauce",Chicken Pizzaiola
AVwdPn7uIN2L1WUftwG1,NA,NA,NA,"2016,10+May",NA,Genovese Pizza
AVwdPn7uIN2L1WUftwG1,NA,NA,NA,"2016,10+May",NA,Grandma Pizza
AVwdPn7uIN2L1WUftwG1,12.95,12.95,USD,"2016,10+May","Tender veal sauteed with onions, olives, mushrooms, and capers in a plum tomato sauce",Veal Pizzaiola
AVwdpO_bByjofQCxrJt1,13.95,13.95,USD,"2016,31+Mar",NA,Sushi Pizza (sake Signature Dish)
AVwdpQBpkufWRAb576sJ,8,8,USD,"2016,28+Mar",NA,Cheese Pizza
AVwdpQBpkufWRAb576sJ,21,21,USD,"2016,28+Mar",NA,Fru Fru Pizza
AVwdpQBpkufWRAb576sJ,8,8,USD,"2016,28+Mar","Fior di latte mozzarella, san marzano tomatoes, basil, EVOO",Margherita Pizza
AVwdpQBpkufWRAb576sJ,8,8,USD,"2016,28+Mar",NA,Pepperoni Pizza
AVwdpQBpkufWRAb576sJ,15,15,USD,"2016,28+Mar","Mozzarella, fontina cheese, potato, pancetta, shallots, evoo",Pizza Bianca (without Tomato Sauce)
AVwdpQBpkufWRAb576sJ,14,14,USD,"2016,28+Mar","Fior di latte mozzarella, san marzano tomatoes, basil, evoo drizzle",Pizza Margherita D. O. P.
AVwdpQBpkufWRAb576sJ,16,16,USD,"2016,28+Mar","Truffle infused spicy sausage, mozzarella, grana padano, basil, evoo",Pizza Norcina (without Tomato Sauce)
AVwdpQBpkufWRAb576sJ,NA,NA,NA,"2016,28+Mar","Spiced pepperoni, sausage, pancetta, parma ham, tomato, mozzarella, ricotta",Quattro Carne Pizza
AVwdpRJ0IN2L1WUfx3Ex,12.95,12.95,USD,"2017,07+Mar","Dry cured pepperoni, roasted tomato sauce, mozzarella, basil, goat cheese",Classic Pepperoni Pizza
AVwdpRJ0IN2L1WUfx3Ex,12.95,12.95,USD,"2017,07+Mar","Roasted roma tomatoes, fresh mozzarella, basil",Margherita Pizza
AVwdPS1sByjofQCxm-5r,9.25,9.25,USD,"2016,30+Mar",NA,Bbq Pizza
AVwdPS1sByjofQCxm-5r,NA,NA,NA,"2016,30+Mar",NA,Cheese Pizza
AVwdPS1sByjofQCxm-5r,9.25,9.25,USD,"2016,30+Mar",NA,Taco Pizza
AVwdpvfWkufWRAb57_pB,15.95,15.95,USD,"2016,10+May",NA,Cheese Pizza
AVwdPVYskufWRAb53yA5,NA,NA,NA,"2016,31+Mar",NA,Free Soft Drink With Pizza
AVwdPVYskufWRAb53yA5,3.45,3.45,USD,"2016,31+Mar",NA,Pizza Bread
AVwdPVYskufWRAb53yA5,5.45,5.45,USD,"2016,31+Mar",NA,Pizza Bread Deluxe
AVwdPVYskufWRAb53yA5,4.25,4.25,USD,"2016,31+Mar",Our traditional meatball sandwich covered with melted mozzarella cheese,Pizza Burger
AVwdPVYskufWRAb53yA5,4.95,4.95,USD,"2016,31+Mar",NA,Pizza Burger Prima
AVwdPVYskufWRAb53yA5,18.95,3.75,USD,"2016,31+Mar","Mushrooms, green peppers, onions, black olives, green olives and tomatoes",Veggie Pizza
AVwdpw5WIN2L1WUfx8HP,13.95,13.95,USD,"2016,13+Jun",NA,Margarita Pizza
AVwdpw5WIN2L1WUfx8HP,10.45,10.45,USD,"2016,13+Jun",NA,Pizza
AVwdpw5WIN2L1WUfx8HP,10.95,10.95,USD,"2016,13+Jun",NA,Pizza Burger
AVwdpw5WIN2L1WUfx8HP,10.45,10.45,USD,"2016,13+Jun",NA,White Pizza
AVwdPwfeByjofQCxnEdd,10.49,10.49,USD,"2016,31+May","Deep fried flour tortilla with beans and choice of beef, chicken or pork. served with guacamole and green chile and topped with melted cheese",Mexican Pizza
AVwdPXOF_7pvs4fz3wdQ,4.95,4.95,USD,"2016,08+Jun",NA,Kids Pizza
AVwdPXOF_7pvs4fz3wdQ,15.95,15.95,USD,"2016,08+Jun",NA,Philly Chesse Steak Pizza
AVwdPXOF_7pvs4fz3wdQ,14.95,14.95,USD,"2016,08+Jun",NA,Taco Taco Pizza
AVwdPzZ5ByjofQCxnFAv,10.95,10.95,USD,"2016,13+Jun",NA,Gluten Free Pizza
AVwdPzZ5ByjofQCxnFAv,2.99,2.99,USD,"2016,13+Jun",Mozzarella and pizza sauce,Pizza Sub
AVwdPzZ5ByjofQCxnFAv,13.99,13.99,USD,"2016,13+Jun","One topping, homemade sicilian sauce or traditional sauce, and mozzarella cheese, 12 squares",Sicilian Pan Pizza Includes
AVwdq_pVByjofQCxrbNs,10,10,USD,"2016,02+Aug",NA,Pizza Margherita
AVwdq_pVByjofQCxrbNs,10,10,USD,"2016,02+Aug",NA,Pizza Pepperoni
AVwdQ094ByjofQCxnQsO,NA,NA,NA,"2016,04+Jun","Choose any base and build your own delectable vegan pie from our array of fruits, vegetables and vegan proteins.",Build Your Own Pizza
AVwdQ094ByjofQCxnQsO,7.99,7.99,USD,"2016,04+Jun",NA,Cheese Pizza
AVwdQ094ByjofQCxnQsO,5.5,5.5,USD,"2016,04+Jun",Choose Cheese or Pepperoni.,French Bread Pizza
AVwdQ094ByjofQCxnQsO,NA,NA,NA,"2016,04+Jun","Red sauce base, spinach, green peppers, mushrooms, onions, black olives and tomatoes.",Gluten Free Veg Out Pizza
AVwdQ094ByjofQCxnQsO,NA,NA,NA,"2016,04+Jun",NA,Pizza Base
AVwdQ094ByjofQCxnQsO,NA,NA,NA,"2016,04+Jun","Olive oil and garlic base, Roma tomatoes, onions. Topped with fresh basil, cucumbers and a sweet swirl of Thai chili sauce. Substitute curry tofu for chicken.",Thai Dye Pizza
AVwdQ0q4_7pvs4fz4BtI,12,12,USD,"2016,23+Aug","Lightly fried tortilla inside avacado, spicy tuna, scallions, crunchy and tobiko served with eel and spicy mayo sauce.",Peter Pan Pizza
AVwdQch9ByjofQCxnMMS,8.95,8.95,USD,"2016,21+Aug","Our great burger, topped with melted mozzarella, mushrooms, onions, and a marinara sauce.",When You Were A Kid Pizza Burger
AVwdQdHlkufWRAb53_Ic,14.5,14.5,USD,"2016,30+Mar",NA,Cheese Pizza
AVwdQdHlkufWRAb53_Ic,22.95,22.95,USD,"2016,30+Mar",NA,Large Pizza (2 Toppings)
AVwdQdHlkufWRAb53_Ic,5.25,5.25,USD,"2016,30+Mar","Pepperoni, salami, pizza sauce and cheese melted in the oven",Pizza Sandwich
AVwdqDJ1kufWRAb58C24,8.99,8.99,USD,"2016,03+Apr",NA,Bucks Pizza Stromboli
AVwdqDJ1kufWRAb58C24,0.75,0.75,USD,"2016,03+Apr",NA,Build Own Pizza
AVwdqDJ1kufWRAb58C24,11.49,11.49,USD,"2016,03+Apr",NA,Chicken Club Pizza
AVwdqDJ1kufWRAb58C24,7.49,7.49,USD,"2016,03+Apr",NA,Greek Pizza
AVwdqDJ1kufWRAb58C24,13.49,13.49,USD,"2016,03+Apr",NA,Margherita Pizza
AVwdQGVn_7pvs4fz35Kn,NA,NA,NA,"2016,10+Jun",2 Off,Pizza
AVwdQGVn_7pvs4fz35Kn,21.95,14.95,USD,"2016,10+Jun","Alfredo sauce, fresh spinach, red bell pepper, fresh garlic, broccoli and mozzarella cheese",White Pizza
AVwdQhKE_7pvs4fz393x,2,2,USD,"2016,02+Apr",NA,Pizza By The Slice (plain Cheese)
AVwdQhKE_7pvs4fz393x,8.79,8.79,USD,"2016,02+Apr",Extra virgin oil and fresh garlic with ricotta cheese as a base topped with our cheese blend.,White Pizza
AVwdqjaM_7pvs4fz8IOZ,17.99,15.99,USD,"2016,05+Apr",NA,Broccoli Pizza
AVwdqjaM_7pvs4fz8IOZ,20.99,18.99,USD,"2016,05+Apr",NA,Capriccia Pizza
AVwdqjaM_7pvs4fz8IOZ,19.99,17.99,USD,"2016,05+Apr",NA,Greek Pizza
AVwdqjaM_7pvs4fz8IOZ,19.99,16.99,USD,"2016,05+Apr",NA,Moroccan Style Spicy Pizza
AVwdqjaM_7pvs4fz8IOZ,2.75,2.75,USD,"2016,05+Apr",NA,Pizza By The Slice
AVwdqjaM_7pvs4fz8IOZ,20.99,18.99,USD,"2016,05+Apr",NA,Trio Cheese Pizza
AVwdqjaM_7pvs4fz8IOZ,26.99,24.99,USD,"2016,05+Apr",NA,Tunisian Pizza
AVwdqjaM_7pvs4fz8IOZ,21.99,19.99,USD,"2016,05+Apr",NA,Vegan Pizza
AVwdqjaM_7pvs4fz8IOZ,21.99,19.99,USD,"2016,05+Apr",NA,Vegetarian Pizza
AVwdQMA2IN2L1WUft2i6,12.84,12.84,USD,"2016,13+Jun",NA,All Meat Pizza
AVwdQMA2IN2L1WUft2i6,11.99,11.99,USD,"2016,13+Jun","Bbq sauce, chicken and mozzarella cheese",Bbq Chicken Pizza
AVwdQMA2IN2L1WUft2i6,NA,NA,NA,"2016,13+Jun","BBQ sauce, chicken and mozzarella cheese",Bbq Chicken Pizza
AVwdQMA2IN2L1WUft2i6,12.84,12.84,USD,"2016,13+Jun",NA,Vegetarian Pizza
AVwdQq_sByjofQCxnO5B,10,10,USD,"2016,31+Mar",NA,Alpine Pizza
AVwdQq_sByjofQCxnO5B,10,10,USD,"2016,20+Aug",NA,Alpine Pizza
AVwdQrfB_7pvs4fz3__y,5.99,5.99,USD,"2016,04+Apr","Meatballs, Italian sausage, pepperoni and honey ham over tomato sauce and mozzarella cheese served on a bed of spinach.",Meat The Pizza Scramble
AVwdQrfB_7pvs4fz3__y,4.25,4.25,USD,"2016,04+Apr",The Original fresh basil tomato sauce and melted mozzarella,Paupers Pizza
AVwdQrfB_7pvs4fz3__y,4.99,4.99,USD,"2016,04+Apr",NA,Veggie Pizza Scramble
AVwdqSLBIN2L1WUfyBSL,NA,NA,NA,"2016,22+Aug","Blind baked crust topped with wasabi cream sauce, scallions, tomato and pickled ginger",Sesame Seed Crusted Sashimi Grade Rare Tuna Pizza
AVwdqSLBIN2L1WUfyBSL,NA,NA,NA,"2016,22+Aug","Herb cheese, brie, mushrooms, bacon, diced tomatoes, kielbasa sausage, mozzarella",Swiss Pizza
AVwdqSVckufWRAb58FOd,8.99,8.99,USD,"2016,14+Jun","(Large) beef, pizza sauce, onions and provolone cheese",Pizza
AVwdqtM9ByjofQCxrYMB,19,13.5,USD,"2016,06+Jul","Goat cheese, bacon, caramelized onion, mozzarella and sauce",Pizza Sarah
AVwdqw-rkufWRAb58J-H,14,14,USD,"2016,23+Jul","Tuna on a bed of Cream Cheese on top of a Tortilla with Microgreens, Aji Amarillo, and Truffle Oil",Tuna Pizza With Truffle Oil
AVwdQXCekufWRAb53-K_,18,7,USD,"2016,21+Mar",NA,Create Your Own Pizza
AVwdQY1KkufWRAb53-eV,4.5,4.5,USD,"2016,02+Apr",NA,Pizza Fries
AVwdR58pByjofQCxncHc,8,8,USD,"2016,21+Aug",NA,Flatbread Pizza
AVwdRcoEIN2L1WUfuEI1,0.25,0.25,USD,"2016,03+May",NA,Cheese Pizza
AVwdRcoEIN2L1WUfuEI1,3.5,3.5,USD,"2016,03+May",NA,Gourmet  Pizza
AVwdrD_8ByjofQCxrbzf,4,4,USD,"2016,04+Apr",NA,Pizza Bagel
AVwdRegtByjofQCxnXUd,NA,NA,NA,"2015,23+Oct",NA,Greek Pizza
AVwdRegtByjofQCxnXUd,NA,NA,NA,"2015,23+Oct",NA,Pepperoni Pizza
AVwdRegtByjofQCxnXUd,NA,NA,NA,"2015,23+Oct",NA,Pizza Logs
AVwdRegtByjofQCxnXUd,NA,NA,NA,"2015,23+Oct",NA,Pizza Sub
AVwdRegtByjofQCxnXUd,NA,NA,NA,"2015,23+Oct",NA,Steak Pizza
AVwdRegtByjofQCxnXUd,NA,NA,NA,"2015,23+Oct",NA,White Pizza
AVwdRFiY_7pvs4fz4Et2,10,10,USD,"2016,05+May",NA,Create Your Own Large Pizza
AVwdRFiY_7pvs4fz4Et2,9,9,USD,"2016,05+May",NA,Create Your Own Small Pizza
AVwdRhGsByjofQCxnXtR,7.99,7.99,USD,"2016,21+Mar",NA,Hot Oil Pizza
AVwdRhGsByjofQCxnXtR,NA,NA,NA,"2015,23+Oct",NA,Hot Oil Pizza
AVwdRhGsByjofQCxnXtR,13.99,13.99,USD,"2016,21+Mar",Our famous lomo saltado dish now served as pizza.,Lomo Saltado Pizza
AVwdRhGsByjofQCxnXtR,NA,NA,NA,"2015,23+Oct",Our famous lomo saltado dish now served as pizza.,Lomo Saltado Pizza
AVwdRIqM_7pvs4fz4FRo,17.99,17.99,USD,"2017,01+Feb",NA,10 Sweep The Kitchen and 10 Single Topping Pizzas
AVwdRIqM_7pvs4fz4FRo,14.49,14.49,USD,"2017,01+Feb",NA,12 Sweep The Kitchen Pizza
AVwdRIqM_7pvs4fz4FRo,9.99,9.99,USD,"2017,01+Feb",NA,14 Party Pizza
AVwdRIqM_7pvs4fz4FRo,17.49,17.49,USD,"2017,01+Feb",NA,14 Sweep The Kitchen Pizza
AVwdRIqM_7pvs4fz4FRo,4.49,4.49,USD,"2017,01+Feb",NA,8 Single Topping Pizza
AVwdRIqM_7pvs4fz4FRo,6.49,6.49,USD,"2017,01+Feb",NA,8 Sweep The Kitchen or Any 8 Specialty Pizza
AVwdRIqM_7pvs4fz4FRo,19.54,19.54,USD,"2017,01+Feb",NA,Sweep The Kitchen Pizza
AVwdRIqM_7pvs4fz4FRo,16.99,16.99,USD,"2017,01+Feb","Covered with onions, mushrooms, black olives, bell peppers and jalapenos",Veggie Pizza
AVwdRJCd_7pvs4fz4FUO,8.99,8.99,USD,"2016,04+Apr",Ask about our daily creations,Pizza of The Day
AVwdrkV8_7pvs4fz8Ske,11.95,11.95,USD,"2016,24+Mar",NA,2 Medium Cheese Pizza
AVwdrkV8_7pvs4fz8Ske,8.95,8.95,USD,"2016,24+Mar",NA,Falafel Pizza
AVwdrkV8_7pvs4fz8Ske,2,2,USD,"2016,24+Mar",NA,Mini Mediterranean Ground Beef Pizza
AVwdrkV8_7pvs4fz8Ske,3.95,3.95,USD,"2016,24+Mar",NA,Pepperoni Pizza Fries
AVwdrkV8_7pvs4fz8Ske,3.6,3.6,USD,"2016,24+Mar",NA,Pizza Burger
AVwdrkV8_7pvs4fz8Ske,3.65,3.65,USD,"2016,24+Mar",NA,Pizza Fries
AVwdrkV8_7pvs4fz8Ske,5.75,5.75,USD,"2016,24+Mar",NA,Pizza Steak
AVwdrkV8_7pvs4fz8Ske,8.5,8.5,USD,"2016,24+Mar",NA,Sabatinos Pizza
AVwdRNIzkufWRAb54Hyy,NA,NA,NA,"2016,16+Aug",NA,Choose From Our Pizza Selections
AVwdRNIzkufWRAb54Hyy,6,6,USD,"2016,24+Apr",NA,Margherita Pizza
AVwdRNIzkufWRAb54Hyy,18,18,USD,"2016,16+Aug","Tomato, prosciutto cotto, artichokes, mushroom, mozzarella",Pizza Capricciosa
AVwdRNIzkufWRAb54Hyy,15.5,15.5,USD,"2016,24+Apr","House made mozzarella, basil pesto sauce, grilled chicken breast, cherry tomatoes",Pizza Con Pollo E Pesto
AVwdRNIzkufWRAb54Hyy,17,17,USD,"2016,16+Aug","Mozzarella, tomato, basil",Pizza Margarita
AVwdRNIzkufWRAb54Hyy,8,8,USD,"2016,16+Aug","Mozzarella, Tomato, Basil",Pizza Margherita
AVwdRNIzkufWRAb54Hyy,16,16,USD,"2016,16+Aug","Sliced tomatoes, mozzarella and goat cheeses, sun dried tomatoes, Kalamata olives, basil, oregano, and arugula",Pizza Rustica Con Caprino
AVwdRNIzkufWRAb54Hyy,16,16,USD,"2016,16+Aug","Sliced tomatoes, mozzarella, tomato sauce, basil. kalamata olives, basil, oregano, and arugula",Pizza Rustica Con Caprino
AVwdRNIzkufWRAb54Hyy,7,7,USD,"2016,16+Aug","Smoked Salmon, mascarpone, dill, capers, onions",Pizza Salmone
AVwdRNIzkufWRAb54Hyy,17,17,USD,"2016,16+Aug","Mascarpone cheese, smoked salmon, onion, capers, dill",Pizza Salmone Affumicato
AVwdRNIzkufWRAb54Hyy,7,7,USD,"2016,16+Aug","Mozzarella, spicy calabrese sausage, tomato sauce, Calabrian chile peppers, goat cheese, cherry tomato",Pizza Salsiccia Piccante
AVwdRNIzkufWRAb54Hyy,16,16,USD,"2016,16+Aug","House made mozzarella, pesto sauce, grilled eggplant, zucchini, bell peppers",Pizza Vegetariana
AVwdRNIzkufWRAb54Hyy,16,16,USD,"2016,16+Aug","House made mozzarella, pesto sauce, grilled eggplant, zucchini, bell peppers",Pizza Vegitariana
AVwdRNNg_7pvs4fz4GBN,NA,NA,NA,"2016,31+Jul","Broccolini, shaved Parmesan, garlic vinaigrette",Prosciutto Arugula Pizza
AVwdRnxmkufWRAb54L_3,8.95,8.95,USD,"2016,24+Apr","Boursin, mozzarella, arugula, parmesan",Sausage Onion Jam Pizza
AVwdRpN0_7pvs4fz4KeR,14,14,USD,"2016,04+Apr",NA,Create Your Own Pizza
AVwdRpN0_7pvs4fz4KeR,20,14,USD,"2016,04+Apr","French fries, hot dogs, mayonnaise and mozzarella",Pizza Americana
AVwdRpN0_7pvs4fz4KeR,9,9,USD,"2016,04+Apr",With red sauce and mozzarella,Pizza Steak
AVwdrszukufWRAb58TNU,24.6,24.6,USD,"2016,11+Jul",NA,Chicken Pizza
AVwdrszukufWRAb58TNU,3.75,3.75,USD,"2016,11+Jul",NA,Pizza Hero
AVwdrszukufWRAb58TNU,16,16,USD,"2016,11+Jul",Extra thick,Sicilian Pizza
AVwdrszukufWRAb58TNU,18,18,USD,"2016,11+Jul",NA,White Pizza
AVwdrWx4kufWRAb58P7e,9.95,9.95,USD,"2016,14+Jun",NA,Build Your Own Pizza
AVwds74ikufWRAb58eL_,NA,NA,NA,"2016,08+Sep",NA,Cheesy Pita Pizza
AVwdSa8YByjofQCxnhXP,19,19,USD,"2016,10+Jun",NA,Chicken Alfredo Pizza
AVwdSa8YByjofQCxnhXP,19,19,USD,"2016,10+Jun",NA,Citiline Pizza
AVwdSa8YByjofQCxnhXP,19,19,USD,"2016,10+Jun",NA,Fajita Pizza
AVwdSa8YByjofQCxnhXP,16,16,USD,"2016,10+Jun",NA,Vegetrian Pizza
AVwdsB_SkufWRAb58WP9,6.99,6.99,USD,"2016,05+Apr",NA,Pizza Logs (new)
AVwdsChkIN2L1WUfySvv,2.8,2.8,USD,"2016,29+Mar",NA,Pizza By The Slice
AVwdsChkIN2L1WUfySvv,2.69,2.69,USD,"2016,29+Mar",NA,Pizza Puffs
AVwdsChkIN2L1WUfySvv,6.99,6.99,USD,"2016,29+Mar","Marinara sauce, mozzarella, pepperoni",Pizza Sub
AVwdSLVOByjofQCxne6F,4.95,4.95,USD,"2016,27+Oct",With one topping,2 Slices of Pizza
AVwdSLVOByjofQCxne6F,10.95,6.95,USD,"2016,27+Oct",NA,Cheese Pizza
AVwdSLVOByjofQCxne6F,18.95,9.95,USD,"2016,27+Oct",NA,Stuffed Chicago Style Pizza
AVwdSLVOByjofQCxne6F,15.95,8.95,USD,"2016,27+Oct","Mozzarella cheese, ricotta cheese, garlic, fresh tomatoes, olive oil, fresh oregano",White Pizza
AVwdSOMxIN2L1WUfuMhn,6,6,USD,"2016,21+Mar",NA,Pizza Steak Sandwich
AVwdSpVeByjofQCxnjuK,12.95,12.95,USD,"2016,06+Aug",NA,Create Your Own Pizza
AVwdstxzByjofQCxrrdA,13.99,4.59,USD,"2016,04+Apr","Pizza sauce, cheese",Pizza Cheese Steak
AVwdstxzByjofQCxrrdA,3.59,2.79,USD,"2016,04+Apr",NA,Pizza Fries
AVwdsy0v_7pvs4fz8dis,8.99,8.99,USD,"2016,03+Apr","Large flour shell covered with beef, onions, tomatoes, black olives and mozzarella cheese",Mexican Pizza
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,"1 Large 1, Topping Pizza"
AVwdT88v_7pvs4fz4i_7,13.99,13.99,USD,"2016,05+Apr",NA,"1 Large 1, Topping Pizza"
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,1 Large Cheese Pizza
AVwdT88v_7pvs4fz4i_7,4.99,4.99,USD,"2016,05+Apr",NA,1 Large Cheese Pizza
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,"1 Medium 1, Topping Pizza"
AVwdT88v_7pvs4fz4i_7,12.99,12.99,USD,"2016,05+Apr",NA,"1 Medium 1, Topping Pizza"
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,1 Pizza With 2 Toppings
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,1 Pizza With The Works
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,1 Topping Pizza
AVwdT88v_7pvs4fz4i_7,7.99,7.99,USD,"2016,05+Apr",NA,1 Topping Pizza
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",2nd pizza of equal or lesser value,Each 2nd Pizza
AVwdT88v_7pvs4fz4i_7,8,8,USD,"2016,05+Apr",2nd pizza of equal or lesser value,Each 2nd Pizza
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,Junior and Pizza With Mozzarella Cheese
AVwdT88v_7pvs4fz4i_7,2.79,2.79,USD,"2016,05+Apr",NA,Junior and Pizza With Mozzarella Cheese
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",Pizza sauce pepperoni and mozzarella cheese,Pizza Sub
AVwdT88v_7pvs4fz4i_7,6.79,6.79,USD,"2016,05+Apr",Pizza sauce pepperoni and mozzarella cheese,Pizza Sub
AVwdT88v_7pvs4fz4i_7,NA,NA,NA,"2016,05+Apr",NA,Specialty Pizza
AVwdT88v_7pvs4fz4i_7,18.95,18.95,USD,"2016,05+Apr",NA,Specialty Pizza
AVwdTcbD_7pvs4fz4d0e,12,12,USD,"2016,22+Aug",NA,Pizza Margherita
AVwdTcbD_7pvs4fz4d0e,11,11,USD,"2016,22+Aug","With garlic oregano, arugula, lemon, olive oil, shaved parmesan, truffle oil, mozzarella and fontina cheese",Pizza Schiacciata Alla Toscana
AVwdTDHNByjofQCxnoTa,15,15,USD,"2016,16+Aug",NA,Margherita Pizza
AVwdTDHNByjofQCxnoTa,14,14,USD,"2016,16+Aug",NA,Pepperoni Pizza
AVwdTHXwkufWRAb54b-8,4.19,4.19,USD,"2016,02+Apr","Pepperoni, salami, provolone cheese and pizza sauce",Pizza Sub
AVwdTkO1IN2L1WUfua2K,5.99,5.99,USD,"2017,24+Jan",NA,Cheese Pizza
AVwdTKVR_7pvs4fz4a2L,11.59,11.59,USD,"2016,05+Apr",NA,Cheese Pizza
AVwdTKVR_7pvs4fz4a2L,2.99,2.99,USD,"2016,05+Apr",NA,Mini Pizza Bites
AVwdTKVR_7pvs4fz4a2L,1.99,1.99,USD,"2016,05+Apr",NA,Pizza By The Slice
AVwdTKVR_7pvs4fz4a2L,15.99,15.99,USD,"2016,05+Apr",NA,Specialty Pizza
AVwdTMXgIN2L1WUfuW7F,18,18,USD,"2016,10+Jun","Acorn, delicata, mozzarella, goat cheese, truffle honey",Autumn Squash Pizza
AVwdTMXgIN2L1WUfuW7F,22,22,USD,"2016,10+Jun","Shrimp, calamaretti, bay scallop, tomato, mozzarella, fontina, tarragon",Seafood Pizza
AVwdtn9F_7pvs4fz8lbT,5.5,5.5,USD,"2015,23+Nov","Pizza Sauce, Pepperoni",Pizza
AVwdTpXFkufWRAb54hLx,27.55,27.55,USD,"2016,06+Apr","Chicken or steak. blended with mexican spices, red and green bell peppers, onions, olives, fresh cilantro and topped with more cheese",Fajita Pizza
AVwdTpXFkufWRAb54hLx,27.55,27.55,USD,"2016,06+Apr","Chicken or steak. bbq sauce, country bacon, pineapple, chopped garlic and topped with more cheese",Lone Star Bbq Pizza
AVwdTpXFkufWRAb54hLx,27.55,27.55,USD,"2016,06+Apr",NA,Original Bbq Chicken Pizza
AVwdTpXFkufWRAb54hLx,7.65,7.65,USD,"2016,06+Apr",NA,Philly Cheese Pizza
AVwdTpXFkufWRAb54hLx,27.55,27.55,USD,"2016,06+Apr","Garlic white sauce, cheese blend (mozzarella and cheddar) , spinach, red onion, mushroom, black olive, roasted garlic, canadian style bacon, italian sausage, cooked tomatoes, shredded parmesan, and olives oil",Sicilian Pizza
AVwdTpXFkufWRAb54hLx,27.55,27.55,USD,"2016,06+Apr","The perfect blending of pepperoni, linguica, steak, canadian style bacon, italian sausage and topped with more cheese.",Ultimate Meat Pizza
AVwdtyB1_7pvs4fz8m2O,NA,NA,NA,"2015,23+Oct","Chicken breast, buffalo sauce, bleu cheese and aged mozzarella cheese topped with chive and celery.",Buffalo Chicken Pizza
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",5 toppings,Bacon Cheeseburger Pizza
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",Sheet,Breakfast Pizza
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",NA,Buffalo Chicken Wing Pizza
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",5 toppings,"Chicken, Bacon, Ranch Pizza"
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",NA,Hawaiian Pizza
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",NA,Honey Bbq Chicken Pizza
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",Sheet,Pizza
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",NA,Pizza Burger
AVwdU_JKkufWRAb54vqz,NA,NA,NA,"2015,23+Oct",NA,Zesty Garlic Wing Pizza
AVwdU6v4ByjofQCxn74m,10,10,USD,"2016,20+Aug","Chicken Cutlet, Parmesan Cheese, Marinara Sauce",Margarita Pizza
AVwdu8RqByjofQCxr_pa,4.25,4.25,USD,"2016,21+Mar",NA,Pizza Bread
AVwdUcrtByjofQCxn213,14.95,14.95,USD,"2016,29+Oct",NA,Palermo (our Signature Pizza)
AVwdUcrtByjofQCxn213,2.5,2,USD,"2016,29+Oct",NA,Traditional Pizza
AVwdUdrWkufWRAb54p6t,13.5,13.5,USD,"2016,08+Jun","Mushrooms, sausage, garlic, tomato sauce, mozzarella, scallions",M S G Pizza
AVwdUdrWkufWRAb54p6t,12,12,USD,"2016,08+Jun","Zoes pepperoni, mozzarella, tomato sauce",Pizza Pepe
AVwdUdrWkufWRAb54p6t,5,5,USD,"2016,08+Jun",NA,Your Very Own Pizza
AVwdUeNOIN2L1WUfukCu,5.99,5.99,USD,"2016,06+Aug",cheese or pepperoni. Includes milk or fountain drink and sprinkle cookie.,8 Pizza
