id,address,categories,city,country,keys,latitude,longitude,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,menuPageURL
AVwdCuWHIN2L1WUfrm-0,3711 Peppermill Dr N,"Italian Restaurant,Italian Restaurant and Pizza Place,Pizza Place",Wilson,US,us/nc/wilson/3711peppermilldrn/2137249467,35.7698516,-77.93824983,Italian Pizza & Subs,27896,USD,25,40,NC,NA
AVwdcwUykufWRAb56CJT,2424 N Mayfair Rd,Restaurant,Milwaukee,US,us/wi/milwaukee/2424nmayfairrd/-1956918454,43.061791,-88.047551,Ruscello - Nordstrom Mayfair,53226,USD,0,30,WI,NA
AVwdcYZpkufWRAb55-A7,831 Middlefield Rd,"Pizza Place,Restaurant",Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,Escape From New York Pizza,94063,USD,0,25,CA,NA
AVwdD24ikufWRAb514_c,224 Harper Park Dr,"Mediterranean Restaurants,Caterers,Restaurants,Bar & Grills,Italian Restaurants,Pizza,Italian Restaurant",Beckley,US,us/wv/beckley/224harperparkdr/-987675297,37.79259,-81.21916,Pasquale's,25801,USD,25,40,WV,http://www.yellowpages.com/beckley-wv/mip/pasquales-1211658/menu?lid=1211658
AVwdd4_B_7pvs4fz6MIn,421 Challenge St,Italian Restaurant,Freeport,US,us/il/freeport/421challengest/778513168,42.28076975,-89.61002827,Ciminos,61032,USD,25,40,IL,NA
AVwdd8TJkufWRAb56NLm,701 N Queen St,Pizza Place and American Restaurant,Lancaster,US,us/manorridge/lancaster/701nqueenst/-1537568824,40.04895294,-76.30762831,Slugger's Pizzeria,17603,USD,0,25,Manor Ridge,NA
AVwddAzHByjofQCxpSDy,33 Patio De Leon,"Seafood Restaurant,Steakhouse,Sports Bar",Fort Myers,US,us/fmy/fortmyers/33patiodeleon/-2031084456,26.644357,-81.870777,Prime De Leon,33901,USD,25,40,Fmy,NA
AVwdDB4GkufWRAb51v6Q,2402 N High St,Pizza Place,Columbus,US,us/oh/columbus/2402nhighst/315261186,40.0112827,-83.0105048,The Pizza Joint,43202,NA,NA,NA,OH,NA
AVwddBPM_7pvs4fz6D89,136 S White Horse Pike,Diner,Audubon,US,us/camden/audubon/136swhitehorsepike/2122683597,39.89412,-75.06911337,Legacy Diner,8106,USD,25,40,Camden,NA
AVwddDr5IN2L1WUfv_Z2,300 E Locust St,"Bars & Clubs,Food & Entertainment,Restaurants",Chatsworth,US,us/il/chatsworth/300elocustst/-1658150845,40.75374,-88.293759,Casey's General Store,60921,NA,NA,NA,IL,NA
AVwdDeo9IN2L1WUfrvM1,43 S Talbert Blvd,Mexican Restaurant,Lexington,US,us/arnold/lexington/43stalbertblvd/-2139160372,35.813915540000004,-80.24982691,Don Juan's Mexican Restaurant,27292,USD,25,40,Arnold,NA
AVwdDf4S_7pvs4fz1yGS,1401 Grant Ave,Mexican Restaurant,Novato,US,us/sanmarin/novato/1401grantave/-595419056,38.10831932,-122.5745429,La Hacienda Taqueria,94945,USD,25,40,San Marin,NA
AVwdDGKZkufWRAb51wlB,4435 Willard Ave,"Restaurant,Italian Restaurant,Pizza Place",Chevy Chase,US,us/chevychsvlg/chevychase/4435willardave/3321455,38.961927,-77.088031,Lia's,20815,USD,25,40,Chevy Chs Vlg,NA
AVwdDGS4kufWRAb51wmE,2560 Glendale Ave,"Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Green Bay,US,us/howard/greenbay/2560glendaleave/840462401,44.564533,-88.0818,Josephine's Pizza Pastaria,54313,NA,NA,NA,Howard,http://www.yellowpages.com/green-bay-wi/mip/josephines-pizza-pastaria-11932353/menu
AVwdDGSMkufWRAb51wl-,111 S Broadway,"American Restaurant and New American Restaurant,Fast Food Restaurants,Chicken Take Out,Restaurants,Take Out,Chicken Restaurants",Rochester,US,us/mn/rochester/111sbroadway/279090804,44.022108,-92.463289,Chester's Kitchen & Bar,55904,USD,25,40,MN,NA
AVwddjT3IN2L1WUfwD6i,431 E Us Hwy 22 Bishop's Plz,"Pizza Place,Italian Restaurant",Whitehouse Station,US,us/nj/whitehousestation/431eushwy22bishopsplz/95765161,40.62511812,-74.77101437,Giovanni's Pizza and Pasta,8889,USD,25,40,NJ,NA
AVwdDkiD_7pvs4fz1y50,578 Bloomfield Ave,"Restaurant,Middle Eastern Restaurant,Hookah Bar,Mediterranean Restaurant",Montclair,US,us/nj/montclair/578bloomfieldave/-75887465,40.8158,-74.21998,Mediterranea,7043,USD,0,30,NJ,NA
AVwdDLpsIN2L1WUfrsAa,1655 India St,Restaurant,San Diego,US,us/ca/sandiego/1655indiast/1270789523,32.722675,-117.168069,Davanti Enoteca - Little Italy,92101,USD,0,30,CA,NA
AVwdDO0JkufWRAb51yIq,7708 Maple Ave,"Chinese Restaurant,Restaurant,Asian",Merchantville,US,us/nj/merchantville/7708mapleave/1366791653,39.952255,-75.02913,Fortune Cookie,8109,USD,0,25,NJ,NA
AVwdDO5jIN2L1WUfrsmj,5536 Torresdale Ave,Pizza Place,Philadelphia,US,us/pa/philadelphia/5536torresdaleave/2077991521,40.015196,-75.064006,Valentino Pizza I,19124,NA,NA,NA,PA,NA
AVwdDObh_7pvs4fz1vE8,127 Ark Rd,Pizza Place,Mount Laurel,US,us/mountlaureltownship/mountlaurel/127arkrd/1823640954,39.97274886,-74.86997296,"Francesca's Pizza, Pasta and Grill",8054,USD,0,25,Mount Laurel Township,NA
AVwdDoNtIN2L1WUfrw5w,604 N Milwaukee Ave,"Restaurant,Restaurants,Pasta Restaurants,Family Restaurants,Pizza Restaurants,Italian Restaurants",Wheeling,US,us/il/wheeling/604nmilwaukeeave/401788285,42.149001,-87.912867,Buca Di Beppo - Wheeling,60090,USD,0,30,IL,NA
AVwdDPWgByjofQCxk_Yg,1006 US Highway 46,"Discount Store,Arts Crafts Store,Discount Store and Arts Crafts Store,Cosmetics Shop",Clifton,US,us/nj/clifton/1006ushighway46/-2038481318,40.873066,-74.17854,Dollar Tree,7013,NA,NA,NA,NJ,NA
AVwdduaLIN2L1WUfwFhd,13825 Britton Park Rd,"American Restaurants,Bars,Bar & Grills,Bowling,Family Style Restaurants,Restaurants",Fishers,US,us/in/fishers/13825brittonparkrd/1752516971,39.987186,-86.00644,Louie's Bar Restaurant,46038,NA,NA,NA,IN,NA
AVwdDWuaIN2L1WUfrt8G,120 N College St,Bagel Shop,Auburn,US,us/al/auburn/120ncollegest/-1045315179,32.607067,-85.481735,Big Blue Bagel,36830,USD,0,25,AL,NA
AVwddz3CkufWRAb56L63,715 Greenup Ave,Pizza Place,Ashland,US,us/bellefonte/ashland/715greenupave/275723174,38.48406672,-82.648404,Giovanni's Pizza,41101,NA,NA,NA,Bellefonte,NA
AVwdE0d9_7pvs4fz2AdB,211 Main St,"Pizza,Bar and Grills,Bars,Italian Restaurants,Family Style Restaurants,Caterers,Restaurants,Pizza Place,Take Out Restaurants,Bar & Grills",Nanuet,US,us/ny/nanuet/211mainst/521190630,41.08931,-74.01372,Nanuet Restaurant,10954,USD,0,25,NY,http://www.yellowpages.com/nanuet-ny/mip/nanuet-restaurant-14014052/menu?lid=1001557924305
AVwde16CByjofQCxpjEm,10333 S Roberts Rd,Italian Restaurant,Palos Hills,US,us/il/paloshills/10333srobertsrd/421592282,41.702564,-87.81683743,Bertucci's,60465,USD,25,40,IL,NA
AVwdE3CcIN2L1WUfr-Cj,344 W State St,"Restaurants,Pizza Place,Pizza,Caterers,Take Out Restaurants",Eagle,US,us/id/eagle/344wstatest/-507278648,43.695107,-116.35804,Chicago Connection,83616,NA,NA,NA,ID,NA
AVwdE7uD_7pvs4fz2Btw,6 E Main St,"Food and Beverage,Wings Joint,Pizza Place and Wings Joint,Pizza Place",Frostburg,US,us/md/frostburg/6emainst/-1392431575,39.657292,-78.927998,Gianni's Pizza & Wings,21532,NA,NA,NA,MD,NA
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,Gino's Pizza of Babylon,11702,NA,NA,NA,Gilgo Beach,NA
AVwdEBoc_7pvs4fz135d,300 E 3rd St,American Restaurant,Sylacauga,US,us/talladegasprings/sylacauga/300e3rdst/-250603136,33.17170418,-86.24592947,Buttermilk Hill Restaruant and Bar,35150,USD,50,55,Talladega Springs,NA
AVwdecSFIN2L1WUfwMV3,3368 Peachtree Rd,Restaurant,Atlanta,US,us/ga/atlanta/3368peachtreerd/-1217057759,33.848153,-84.366894,Maggiano's - Buckhead,30326,USD,0,30,GA,NA
AVwd-eEAByjofQCxuLa4,50 Liberty St,"Restaurants,Catering,Sandwich Shops,Restaurant,Pizza Place",Pawcatuck,US,us/ct/pawcatuck/50libertyst/-2067994286,41.37956342,-71.83625378,The Pizza Lady,6379,NA,NA,NA,CT,NA
AVwdEfVZ_7pvs4fz18wx,7602 N Jupiter Rd,"Italian Restaurant,mexican restaurant",Garland,US,us/tx/garland/7602njupiterrd/-2095455994,32.9845125,-96.68180128,Besa's Pizza,75044,USD,25,40,TX,NA
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs,NA
AVwdEhKnByjofQCxlM-J,22118 West Rd,"Caterers,Restaurants,Sandwich Shops,Delicatessens,Pizza",Trenton,US,us/brownstowntwp/trenton/22118westrd/-1265534294,42.138386,-83.24838,Andy's Pizza Subs,48183,NA,NA,NA,Brownstown Twp,http://www.yellowpages.com/woodhaven-mi/mip/andys-pizza-subs-10189441/menu?lid=10189441
AVwdEHsqByjofQCxlI91,1429 Nostrand Ave,"Restaurants,Fried Chicken Joint Flatbush,Fried Chicken Joint,Chicken Restaurants",Brooklyn,US,us/ny/brooklyn/1429nostrandave/1404891289,40.651493,-73.949646,Kennedy Fried Chicken,11226,NA,NA,NA,NY,NA
AVwdeihd_7pvs4fz6SEE,130 Middlesex Rd,Italian Restaurant,Tyngsboro,US,us/ma/tyngsboro/130middlesexrd/-1892662180,42.66609882,-71.41250475,Caffe Il Cipresso,1879,USD,50,55,MA,NA
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,Stone and Paddle,6066,NA,NA,NA,Rockville,NA
AVwdEjEikufWRAb52AUn,638 E 169th St,"Fried Chicken Joint,Restaurants,Chicken Restaurants,Pizza,groceries,Fried Chicken Joint Morrisania",Bronx,US,us/ny/bronx/638e169thst/1404891289,40.831436,-73.901245,Kennedy Fried Chicken,10456,USD,0,25,NY,http://www.yellowpages.com/bronx-ny/mip/kennedy-fried-chicken-11309336/menu
AVwdEMDvByjofQCxlJol,111 S Broadway,Pizza Place,Rochester,US,us/mn/rochester/111sbroadway/-695527346,44.02225722,-92.46396167,Zpizza,55904,NA,NA,NA,MN,NA
AVwdeNbxByjofQCxpdUT,2350 Clarendon Blvd,Restaurant,Arlington,US,us/va/arlington/2350clarendonblvd/-1750391104,38.889379,-77.086835,Fire Works - Arlington,22201,USD,0,30,VA,NA
AVwd-epkByjofQCxuLgH,127 Hilltown Village Ctr,Italian Restaurant,Chesterfield,US,us/clarksonvalley/chesterfield/127hilltownvillagectr/518221192,38.65952,-90.55173,Gianfabio's Italian Cafe,63017,USD,50,55,Clarkson Valley,http://www.yellowpages.com/chesterfield-mo/mip/gianfabios-italian-cafe-472736007/menu
AVwdeQpJkufWRAb56QLk,18 Clark Pl,Restaurant,Mahopac,US,us/lakemahopac/mahopac/18clarkpl/-1972652546,41.371136,-73.73884,Fiamma Wood Fire Tavern,10541,NA,NA,NA,Lake Mahopac,NA
AVwdeu6O_7pvs4fz6T2P,1822 N Lincoln Ave,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops,Gas Station,Convenience Store,Pizza Place",York,US,us/ne/york/1822nlincolnave/-1658150845,40.8789,-97.5924,Casey's General Store,68467,NA,NA,NA,NE,http://www.citysearch.com/profile/menu/32362270?singlePlatformId=caseys-general-store-1066
AVwdEZvLByjofQCxlLwt,12719 W Sunrise Blvd,"American Restaurant,American Restaurant Sawgrass Mills",Fort Lauderdale,US,us/sunrise/fortlauderdale/12719wsunriseblvd/-2093720949,26.14524231,-80.32359976,Applebee's,33323,USD,25,40,Sunrise,NA
AVwdf1uBByjofQCxpsgJ,701 S Broad St,"Take Out Restaurants,Restaurants,Sandwich Shops,Italian Restaurants,Pizza",Trenton,US,us/hamiltontwp/trenton/701sbroadst/467025043,40.20799,-74.75296,Jerry's Pizza,8611,NA,NA,NA,Hamilton Twp,http://www.yellowpages.com/trenton-nj/mip/jerrys-pizza-1080704/menu
AVwdF8UGByjofQCxlbN1,7710 City Ave,"Restaurants,Chinese Restaurant Wynnewood,Chinese Restaurant Overbrook,Chinese Restaurant",Philadelphia,US,us/phila/philadelphia/7710cityave/574614964,39.978184,-75.273735,Dragon Inn Chinese Restaurant,19151,NA,NA,NA,Phila,NA
AVwdFarPByjofQCxlV2T,217 Campbell Ave,Restaurant,West Haven,US,us/nhaven/westhaven/217campbellave/-2024466678,41.264423,-72.94697,Casa Bianca Pizza,6516,NA,NA,NA,N Haven,NA
AVwdFei7kufWRAb52JqP,300 W,"Bar,Bars & Clubs,Nightlife",Washington,US,us/cloverbottom/washington/300w/-2123186075,38.561415,-91.012726,Marquart's Landing,63090,NA,NA,NA,Clover Bottom,NA
AVwdFF1zIN2L1WUfsAKY,2305 Jackson Ave W,"Sushi Restaurant,Asian Restaurant,Japanese Restaurant,Sushi Restaurant, Asian Restaurant, and Japanese Restaurant",Oxford,US,us/ms/oxford/2305jacksonavew/-1092261119,34.36438806,-89.56343533,Toyo Japanese Sushi Bar & Hibachi,38655,NA,NA,NA,MS,NA
AVwdfiEvByjofQCxppit,410 Sheridan Rd,"Bars & Clubs,Restaurants,Food & Entertainment,Pizza Place",Highwood,US,us/il/highwood/410sheridanrd/968941069,42.20385,-87.80977,Papa Romeo's Pizza,60040,NA,NA,NA,IL,NA
AVwdfj36_7pvs4fz6bXV,241 Union Sq,"Italian Restaurant,Restaurant",Milford,US,us/nh/milford/241unionsq/-919927648,42.83517,-71.649864,Pasta Loft,3055,USD,25,40,NH,NA
AVwdfJu_ByjofQCxpl3F,30 Metacom Dr,"Pizza Place,Pizza",Simsbury,US,us/ct/simsbury/30metacomdr/-2067748011,41.88858,-72.775314,Pizza Time,6070,NA,NA,NA,CT,http://www.yellowpages.com/simsbury-ct/mip/pizza-time-452696047/menu
AVwdFkD4kufWRAb52KdH,1260 Amsterdam Ave,Italian Restaurant,New York,US,us/manhattanville/newyork/1260amsterdamave/-227724078,40.810938,-73.958506,Serafina Harlem,10027,USD,50,55,Manhattanville,NA
AVwdfMciIN2L1WUfwTOR,140 S Lake Ave,Restaurant,Pasadena,US,us/ca/pasadena/140slakeave/3526206,34.1434,-118.1323,Seco,91101,USD,0,30,CA,NA
AVwd-fSY_7pvs4fz-7_p,4112 Pennsylvania Ave,"Gourmet Shops,Caterers,Restaurants",Kansas City,US,us/mo/kansascity/4112pennsylvaniaave/-1118556605,39.052313,-94.591055,Eat Maine Gourmet,64111,NA,NA,NA,MO,NA
AVwd-FUPByjofQCxuHx8,2017 Fox Creek Rd,"Fast Food,Food & Entertainment",Bloomington,US,us/bloomingtonheights/bloomington/2017foxcreekrd/-1658150845,40.450559,-89.015599,Casey's General Store,61701,NA,NA,NA,Bloomington Heights,NA
AVwdFvVEIN2L1WUfsGZj,20 Jefferson Ave,"Vegetarian / Vegan Restaurant, Turkish Restaurant, and Middle Eastern Restaurant",Westwood,US,us/rivervale/westwood/20jeffersonave/405021797,40.9898801,-74.0308917,Mezza Westwood,7675,USD,50,55,Rivervale,NA
AVwdFw5v_7pvs4fz2Jxw,14769 Pearl Rd,"Pizza Place,Restaurants,Pizza",Strongsville,US,us/oh/strongsville/14769pearlrd/286685935,41.306194,-81.83522,Romeo's Pizza,44136,NA,NA,NA,OH,NA
AVwdFwLB_7pvs4fz2Jpe,902 13th St,"Restaurant,Pizza Place",Saint Cloud,US,us/fl/saintcloud/90213thst/54903121,28.24601,-81.27924,Daddy's Pizza,34769,NA,NA,NA,FL,NA
AVwdfXijkufWRAb56Z_D,6060 Scholarship,Caf,Irvine,US,us/ca/irvine/6060scholarship/913184608,33.665977,-117.85278,Avocado Cafe,92612,NA,NA,NA,CA,NA
AVwdFz5UkufWRAb52M9u,220 S 31st Ave,"American Restaurant,American Restaurant and French Restaurant,French Restaurant,American Restaurant and French Restaurant Midtown,Restaurant",Omaha,US,us/ne/omaha/220s31stave/-1652847150,41.2577912,-95.9599328,The Grey Plume,68131,USD,25,40,NE,NA
AVwdg_Fj_7pvs4fz6paP,10955 Oval Park Dr,Restaurant,Las Vegas,US,us/nv/lasvegas/10955ovalparkdr/500253797,36.126289,-115.326772,Wolfgang Puck Bar & Grill - Summerlin,89135,USD,0,30,NV,NA
AVwdg4HEIN2L1WUfwjzN,133 Main St,"Pizza Place,Restaurant",North Andover,US,us/ma/northandover/133mainst/-1883778575,42.702374,-71.130714,House of Pizza,1845,NA,NA,NA,MA,NA
AVwdG6Rb_7pvs4fz2Vpu,1245 Worcester St,"Optical Goods Retail,Craniosacral Therapy,Department Stores",Natick,US,us/nonatick/natick/1245worcesterst/1025979490,42.299273,-71.387153,Jcpenney,1760,USD,25,40,No Natick,NA
AVwdG8ff_7pvs4fz2WAL,1731 India St,"Restaurants,Bakeries,Coffeehouses,Italian Restaurant,Coffee Shop",San Diego,US,us/ca/sandiego/1731indiast/-1782992910,32.7235,-117.1682,Cafe Zucchero,92101,USD,25,40,CA,http://www.citysearch.com/profile/menu/445314?singlePlatformId=cafe-zucchero
AVwdGCpYByjofQCxlcYP,488 9th Ave,Restaurant,New York,US,us/nyc/newyork/4889thave/-880778789,40.755384,-73.99444,Tavola,10018,USD,0,30,Nyc,NA
AVwdGDKOkufWRAb52Pi7,352 Anderson Ave,"Greek Restaurant,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants",Cliffside Park,US,us/nj/cliffsidepark/352andersonave/-678208341,40.818148,-73.993316,It's Greek To Me,7010,USD,50,55,NJ,NA
AVwdGfF4ByjofQCxlhBU,123 S Olive Ave,"Electronic Equipment & Supplies Service & Repair,Cell Phones,Cell Phone Service,Cell Phone Repair & Installation,Phone Equipment & Systems Service & Repair",West Palm Beach,US,us/fl/westpalmbeach/123soliveave/162033360,26.713085,-80.052054,"Idevicemd Iphone, Cell Phone Repair and Sell",33401,NA,NA,NA,FL,NA
AVwdGhivIN2L1WUfsOlt,110 Bunyan Ave Berthoud,"American Restaurant,Sports Bar,Bar,American Restaurant, Sports Bar, and Bar",Berthoud,US,us/co/berthoud/110bunyanaveberthoud/201920367,40.31293506,-105.0747014,Derby Grille,80513,USD,0,25,CO,NA
AVwdGhN6ByjofQCxlhR3,7 07 Fair Lawn Ave,Breakfast Spot,Fair Lawn,US,us/radburn/fairlawn/707fairlawnave/-78145877,40.935616,-74.13332241,Fisher's Cafe,7410,USD,0,25,Radburn,NA
AVwdgicVByjofQCxpzzC,3800 S W Cedar Hills Blvd D,Restaurant,Beaverton,US,us/or/beaverton/3800swcedarhillsblvdd/1497721104,45.491788,-122.809306,Brannon's Pub and Brewery,97005,USD,0,30,OR,NA
AVwdGjteIN2L1WUfsO55,2455 E Grapevine Mills Cir,Seafood Restaurant,Grapevine,US,us/tx/grapevine/2455egrapevinemillscir/1592604717,32.96374973,-97.0393923,Saltwater Willys,76051,USD,25,40,TX,NA
AVwdglgeByjofQCxp0LF,2500 Larimer St,"Restaurant,Restaurant Curtis Park",Denver,US,us/co/denver/2500larimerst/-1844823224,39.75756739,-104.9861111,Cart-driver,80205,USD,25,40,CO,NA
AVwdGoRLkufWRAb52VYn,226 Baltimore Pike,Direct Mail Advertising,Springfield,US,us/pa/springfield/226baltimorepike/1377914859,39.922786,-75.317732,Pipitone Publications Inc,19064,USD,25,40,PA,NA
AVwdG-QT_7pvs4fz2WS_,6889 Greenfield Rd,"Italian Restaurant and Pizza Place,Italian Restaurant,Pizza Place",Detroit,US,us/mi/detroit/6889greenfieldrd/-1544411254,42.34257461,-83.19669271,Gracie See,48228,NA,NA,NA,MI,NA
AVwdgsnWIN2L1WUfwiGt,114 Pleasant St,Italian Restaurant,Marblehead,US,us/ma/marblehead/114pleasantst/1496163814,42.501686,-70.85692,Joey D's Italian Grill,1945,NA,NA,NA,MA,NA
AVwdGTpgkufWRAb52SM7,12 Main St,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Butler,US,us/faysonlakes/butler/12mainst/239056222,41.00364925,-74.33517983,Aj's Pizza,7405,NA,NA,NA,Fayson Lakes,NA
AVwdGwJUkufWRAb52WqT,3000 Custer Rd,Pizza Place and General Entertainment,Plano,US,us/tx/plano/3000custerrd/-1361270288,33.03881453,-96.73252514,Planet Pizza,75075,NA,NA,NA,TX,NA
AVwdh9ylkufWRAb56zcE,5125 E Main St,Chinese Restaurants,Columbus,US,us/oh/columbus/5125emainst/-1677931144,39.95499,-82.86061,Abyssinia Chinese,43213,NA,NA,NA,OH,NA
AVwdHa30ByjofQCxlqaG,1321 N H St,"Pizza Place,Take Out Restaurants,Restaurant,Caterers,Restaurants,Italian Restaurants,Pizza",Lompoc,US,us/ca/lompoc/1321nhst/-1107790431,34.660363,-120.459135,Mi Amore Pizza & Pasta,93436,NA,NA,NA,CA,NA
AVwdHcHy_7pvs4fz2bKm,801 S Broadway,Restaurant,Santa Maria,US,us/ca/santamaria/801sbroadway/-201181539,34.9438,-120.43598,Garden Room At Santa Maria Inn,93454-6668,USD,31,50,CA,NA
AVwdHGWBIN2L1WUfsUZV,33 E Simpson St,Pizza Place,Mechanicsburg,US,us/brandtsville/mechanicsburg/33esimpsonst/1460116044,40.21194093,-77.00547516,Zeiderelli's Pizza,17055,NA,NA,NA,Brandtsville,NA
AVwdhhU7kufWRAb56vCY,703 Mckinney Ave,"TX\\Mexican Restaurant,TX\\Nightclub,Mexican Restaurant,Nightclub",Dallas,US,us/tx/dallas/703mckinneyave/-1827150455,32.7836462,-96.80969021,Jandro's,75201,NA,NA,NA,TX,NA
AVwdHi4gkufWRAb52e2a,107 Driving Park Ave,"Pizza Place,Restaurants,Pizza",Rochester,US,us/ny/rochester/107drivingparkave/1096216069,43.18093,-77.63273,Mr Shoes Pizza,14613,NA,NA,NA,NY,http://www.yellowpages.com/rochester-ny/mip/mr-shoes-pizza-465522032/menu
AVwdHIxp_7pvs4fz2YB1,1000 E Derry Rd,Golf Course,Hershey,US,us/derrychurch/hershey/1000ederryrd/-1516969938,40.2975987,-76.6295296,Hershey Country Club,17033,NA,NA,NA,Derry Church,NA
AVwdhmoVByjofQCxp-FD,131 Main St S,"American Restaurant,Ice Cream Shop,Burger Joint",Stillwater,US,us/oakparkhts/stillwater/131mainsts/-1988728333,45.05580594,-92.80572338,Leo's Grill & Malt Shop,55082,USD,25,40,Oak Park Hts,NA
AVwdHoIIkufWRAb52fwj,144 Fifth Ave S,Restaurant,Nashville,US,us/tn/nashville/144fifthaves/750765635,36.159201,-86.777574,Trattoria Il Mulino - Nashville,37203,USD,31,50,TN,NA
AVwdHQtxByjofQCxloxj,557 S Main St,Restaurant,Gunnison,US,us/ut/gunnison/557smainst/-1855023177,39.143574,-111.81883,Miller's Drive Thru,84634,NA,NA,NA,UT,NA
AVwdhuvzkufWRAb56xPH,2415 Mission St,"Catering,Restaurants,Pizza Place Westside",Santa Cruz,US,us/paradisepark/santacruz/2415missionst/70472911,36.960727,-122.048748,Sicilian Style Pizza Pie,95060,NA,NA,NA,Paradise Park,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEquidtc6b5xYbcf32w6eA_VesHtgJCXxFgf25-GL4J4ZPaopwRxTnp7zw9Vn1e9QPWLNmMxYFEEnYWeVd1MCH_DpLE8MXS9wTrZb1uTc3rTp3lRqbMy5b0UnrfcB1hU46fcGvbrL91M5XeDQbhD-X-kI0ioSJ2_ErW4Ccc-vmTyIrcD4l95XS8mLLxI6ALZ28woLotBcCpW2nhwQ6RCBYnxVD5fIA1_Tk5MfNEhY_UZ3yVD-GufZSON9EalnkmWiADNBsh6TJBR-qxnP43y5yJeLRU9Y9PqNYSuPhfziubHRqftYKVYQqM0U4KO2P6hF8b2-8QV528xz9YesWSJcmmjevBcEVWTNX4Z9HjhscVZB-OGAoGLekgybke5oQwNrqyrxibRUXJhGRMBdmT0d42pHzdpmbQ88yC_SLRfR1j-qFFpJV0Z3BGG2jT8aVk2Fp&placement=listing_profile&cs_user=unknown&cs_session=73f3626690998dc4a11c5c06af9b8e7d07de774d
AVwdHWaQ_7pvs4fz2aMz,12170 4th St,Italian Restaurant,Yucaipa,US,us/ca/yucaipa/121704thst/-721364443,34.03250722,-117.052255,Jake's Italian Bistro & Brew,92399,USD,0,25,CA,NA
AVwdHYVGIN2L1WUfsXQs,6746 E Cave Creek Rd,Bar,Cave Creek,US,us/az/cavecreek/6746ecavecreekrd/-291992146,33.83238305,-111.9345093,The Hideaway Grill,85331,NA,NA,NA,AZ,NA
AVwdHz2MByjofQCxluVG,441 6th Ave,"Italian Restaurant,Pizza Place,Restaurants,Pizza",Dayton,US,us/ky/dayton/4416thave/-726438899,39.11235,-84.47472,Buona Vita Pizzeria,41074,NA,NA,NA,KY,http://www.yellowpages.com/dayton-ky/mip/buona-vita-pizzeria-16458096/menu?lid=16458096
AVwdhZL5kufWRAb56t11,1601 Morris Ave,Diner,Union,US,us/townley/union/1601morrisave/-1593476224,40.69212597,-74.25411784,Mark Twain Diner,7083,USD,25,40,Townley,NA
AVwdhzPuByjofQCxp_-F,2495 Harrisburg Pike,Restaurant,Middletown,US,us/hbginterairp/middletown/2495harrisburgpike/-1143908545,40.192983,-76.691898,River House Bar & Grill,17057,USD,0,30,Hbg Inter Airp,NA
AVwdI3ixByjofQCxl4qP,5205 E 2nd St,Italian Restaurant,Long Beach,US,us/naples/longbeach/5205e2ndst/-1202384398,33.7605293,-118.1349939,Buona Gente,90803,USD,25,40,Naples,NA
AVwdI5p0kufWRAb52r8a,1114 1st St,"Pub,Brewery,Bar",Snohomish,US,us/larimerscorner/snohomish/11141stst/431571964,47.91148517,-122.0966225,Fred's Rivertown Alehouse,98290,USD,25,40,Larimers Corner,NA
AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,NA
AVwdIFGgIN2L1WUfseOO,355 Saint Mark Rd,"Food,Restaurants",Taylors,US,us/sc/taylors/355saintmarkrd/-1047465375,34.93767,-82.29812,Lunch Box,29687,NA,NA,NA,SC,NA
AVwdifowIN2L1WUfwzoY,210 S Depeyster St,American Restaurant,Kent,US,us/oh/kent/210sdepeysterst/1245262070,41.15261,-81.356418,Bricco Kent,44240,USD,25,40,OH,NA
